400;Beethoven: Symphony No. 2 in D Major, Op. 36: III. Scherzo. Allegro;Ludwig van Beethoven; Symphonies Nos. 1 - 9;Symphony;https://open.spotify.com/track/4ySqdQH0bhSzuGbBjeJrQm;https://p.scdn.co/mp3-preview/f8b6eefe1be78960a391b9212fc6f33dd2e69508?cid=1527d940d1344d9399fee05857032bf5
400;"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo";Ludwig van Beethoven;" Symphony No. 6 ""Pastoral""";Symphony;https://open.spotify.com/track/5UbN3fe9OB1p5KwjgUAHD4;https://p.scdn.co/mp3-preview/aefa9e8a58f4a6724df103539ad832450175ea20?cid=1527d940d1344d9399fee05857032bf5
400;"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""";Ludwig van Beethoven;Für Elise, Bagatelle No. 25 in A Minor, WoO 59;Bagatelle;https://open.spotify.com/track/3zLTPuucd3e6TxZnu2dlVS;https://p.scdn.co/mp3-preview/8602651c0c75b98e27d50337835abe5cd9f95b86?cid=1527d940d1344d9399fee05857032bf5
400;Nocturnes, Op. 27: No. 2 in D Flat Major. Lento sostenuto;Frédéric Chopin; Complete Nocturnes;Nocturne;https://open.spotify.com/track/5gOiyasbWfppG7fkNI6Byl;not available
400;"Piano Quintet in A major, D. 667 ""The Trout"": 3. Scherzo (Presto)";Franz Schubert; Classical Creations;Piano quintet;https://open.spotify.com/track/3LuFY5L9CqsILBpy4hEis9;not available
350;Requiem: IX. Confutatis;Giuseppe Verdi; Requiem;Requiem;https://open.spotify.com/track/4719B5NlJxy8XxksIE96Fb;https://p.scdn.co/mp3-preview/c83e98efdef7fd6355abb0b68d096d2f742055c6?cid=1527d940d1344d9399fee05857032bf5
350;Requiem: VI. Rex Tremendae;Giuseppe Verdi; Requiem;Requiem;https://open.spotify.com/track/41xNpPVM6mVjFCiD1RlXBC;https://p.scdn.co/mp3-preview/2bcf32b1794ab3510161c5327b92aab1b999a956?cid=1527d940d1344d9399fee05857032bf5
350;Requiem: IV. Liber Scriptus;Giuseppe Verdi; Requiem;Requiem;https://open.spotify.com/track/6FlqAhWuBvSld8K7jrYiJv;https://p.scdn.co/mp3-preview/f196f791a7f5d6a2ea26892753d6f024dbd7193e?cid=1527d940d1344d9399fee05857032bf5
350;Requiem: II. Dies Irae;Giuseppe Verdi; Requiem;Requiem;https://open.spotify.com/track/4UVwbnxKEzPGOuAtSEt2ic;https://p.scdn.co/mp3-preview/eaffc88277a26c1655a80ba08add84c63a7f983b?cid=1527d940d1344d9399fee05857032bf5
350;La traviata / Act 1: Libiamo ne'lieti calici;Giuseppe Verdi;Spirito Italiano;not found;https://open.spotify.com/track/6SglxGaFBfgW69ASbikI4k;not available
350;Rigoletto, Act III: La donna è mobile;Giuseppe Verdi;Spirito Italiano;not found;https://open.spotify.com/track/00U5Dsg9yDQnkFn2AKWCaW;not available
350;Jazz Suite No. 2: VI. Waltz 2;Dmitri Shostakovich; Jazz Suites Nos. 1 - 2 / The Bolt / Tahiti Trot;Suite;https://open.spotify.com/track/0pjCsB0XNSyqM9UazlTODC;https://p.scdn.co/mp3-preview/d258fd1d0d1f18d739db33f9953408cc758c58dd?cid=1527d940d1344d9399fee05857032bf5
350;Turandot, SC 91, Act III: Nessun dorma!;Giacomo Puccini;Spirito Italiano;not found;https://open.spotify.com/track/4RqW6FZXZLUrndtWNaMGAf;not available
350;Music for the Royal Fireworks: Overture;George Frideric Handel; A Classic Wedding;Overture;https://open.spotify.com/track/6JBd6Ux38ZsFLPB0BTaYqs;not available
350;Ave Maria;Johann Sebastian Bach; A Classic Wedding;not found;https://open.spotify.com/track/55k7nuCXroSSKDbgWS3c4h;not available
350;Wedding March - Orchestral Version;Felix Mendelssohn; A Classic Wedding;March;https://open.spotify.com/track/7KD0q9t9PTJS2BCkcyB4Cv;not available
350;Concerto Grosso In D Major, Op. 6, No. 1 : IV. Allegro;Arcangelo Corelli; Concerti Grossi, Op. 6, Nos. 1-6;Concerto grosso;https://open.spotify.com/track/2GBPhbK8skoBvczwq2Uwc2;https://p.scdn.co/mp3-preview/cc7e3308537de404a90716fc682d4270d3ad0701?cid=1527d940d1344d9399fee05857032bf5
350;Minuetto;Luigi Boccherini; A Classic Wedding;Minuet;https://open.spotify.com/track/58sbKCHn9OjwxQWUjIzPCS;not available
350;Piano Quartet No. 1 in G Minor, K. 478: I. Allegro - Live in New York City / 2018;Wolfgang Amadeus Mozart;The New York Concert (Live in New York City / 2018);Piano quartet;https://open.spotify.com/track/6rM6w2o9o4VOkgmBkgMmpy;not available
350;Flute and Harp Concerto, K. 299: II. Andantino (Arr. Spindler for Oboe, Harpsichord and Orchestra);Wolfgang Amadeus Mozart; II. Andantino (Arr. Spindler for Oboe, Harpsichord and Orchestra);Concerto;https://open.spotify.com/track/7gLpQovgPZ5UkX1n7EM7ou;not available
350;Clarinet Concerto In A, K.622: 3. Rondo (Allegro) - Live;Wolfgang Amadeus Mozart;" Symphonies; Mass K.427; Requiem K.626";Clarinet concerto;https://open.spotify.com/track/6vjO7D3DhstGIDGXjL1M99;not available
350;The Planets, Op. 32: 6. Uranus, the Magician;Gustav Holst; The Planets;not found;https://open.spotify.com/track/47fxroOKrDiF1KGNnuUFqr;not available
350;The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity;Gustav Holst; The Planets;not found;https://open.spotify.com/track/59Id4KrBWiizuq53doxWtp;not available
350;The Planets, Op. 32: 1. Mars, the Bringer of War;Gustav Holst; The Planets;not found;https://open.spotify.com/track/1C3RIRKQZhSk5d2iioIhkg;not available
350;St. Paul's Suite, Op. 29 No. 2, H 118: 4. Finale (The Dargasson): Allegro;Gustav Holst;" Concerto grosso in F; Sonata in B minor";Suite;https://open.spotify.com/track/2ux5evOTCNmZPtndFt5pcG;not available
350;St. Paul's Suite, Op. 29 No. 2 - Ii - Ostinato;Gustav Holst; Planets Suite, St. Paul's Suite, Brook Green Suite*;Suite;https://open.spotify.com/track/5woRP5Cz6X3r5OafGuJeab;https://p.scdn.co/mp3-preview/56f2fb3379a06f3d63c407a816e0acfa93a7c5d8?cid=1527d940d1344d9399fee05857032bf5
350;St. Paul's Suite, Op. 29 No. 2, H 118: 3. Intermezzo: Andante con moto;Gustav Holst;" Concerto grosso in F; Sonata in B minor";Intermezzo;https://open.spotify.com/track/5jhPy1TXr41vrh6NsUSdCc;not available
350;Concerto in D Minor, BWV 974: II. Adagio;Johann Sebastian Bach; Concerto in D Minor, BWV 974, 2. Adagio;Concerto;https://open.spotify.com/track/2tObQO8pxckNOezskTjWVK;not available
350;Sinfonia in D Major, BWV 1045: III. Allegro;Johann Sebastian Bach; Harpsichord Concertos, Vol. 2;Sinfonia;https://open.spotify.com/track/3saQ2rYge05bn4cGLd1UNL;https://p.scdn.co/mp3-preview/65b23c9689b5e777ac05bb361fb1ae33f9e2cdef?cid=1527d940d1344d9399fee05857032bf5
350;Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude;Johann Sebastian Bach; Cello Suites;Suite;https://open.spotify.com/track/5mRrklQD0rvuN6sV10HfPn;https://p.scdn.co/mp3-preview/56218b3901bcaded09ef3792c0781e3ac7bc7740?cid=1527d940d1344d9399fee05857032bf5
350;Suite bergamasque, L. 75: III. Clair de lune;Claude Debussy; Suite bergamasque, L. 75, 3. Clair de lune;Suite;https://open.spotify.com/track/1cmigB9I6IRpFqjIbzvSQB;not available
350;Symphony No. 5 in C-Sharp Minor: II. Stürmisch bewegt. Mit größter Vehemenz - Bedeutend langsamer - Tempo I subito - Live from Philharmonie, Berlin / 1993;Gustav Mahler;Mahler Symphony No.5 - Claudio Abbado;Symphony;https://open.spotify.com/track/3KxzNYk7vaSe67cTJhY8vG;not available
350;Vivaldi: La stravaganza, Violin Concerto in E Minor, Op. 4 No. 2, RV 279: I. Allegro;Antonio Vivaldi; La Stravaganza;Violin concerto;https://open.spotify.com/track/6FIES8iEfuZ6KUQMOs2T92;https://p.scdn.co/mp3-preview/1c3b458cfed1e731578a733632930b78b8749fdd?cid=1527d940d1344d9399fee05857032bf5
350;"Flute Concerto in D Major, Op. 10/3, RV 428, ""The Goldfinch"": I. Allegro";Antonio Vivaldi;Vivaldi (Greatest Works);Flute concerto;https://open.spotify.com/track/0IwXiFibE40zSgRt63FdEM;https://p.scdn.co/mp3-preview/b55b7ea6bfc7bc793a2d18396c32d009ada6893c?cid=1527d940d1344d9399fee05857032bf5
350;Haydn: Trumpet Concerto In E Flat - Iii Finale;Joseph Haydn;Trumpet Concertos;Trumpet concerto;https://open.spotify.com/track/7fUZ4ME47LBbbUrS2T2OTT;https://p.scdn.co/mp3-preview/d90d6805003df9e3741d7ba3b2a72d1a4a51b66a?cid=1527d940d1344d9399fee05857032bf5
350;"Lieder ohne Worte, Op.67: No. 2. Allegro leggiero In F Sharp Minor ""Lost Illusions""";Felix Mendelssohn; Songs without Words;Lied;https://open.spotify.com/track/1tpjH87l6QPQZbpbJ6rT5N;not available
350;"Lieder ohne Worte, Op. 62: No. 6 Allegretto grazioso ""Frühlingslied"" (Arr. Ottensamer for Clarinet and Piano)";Felix Mendelssohn;" No. 6 Allegretto grazioso ""Frühlingslied"" (Arr. Ottensamer for Clarinet and Piano)";Lied;https://open.spotify.com/track/1uidUMH2VNFuYar52P9LZz;not available
350;Piano Sextet in D Major, Op. 110, MWV Q16: IV. Allegro vivace - Live;Felix Mendelssohn; IV. Allegro vivace (Live);Piano sextet;https://open.spotify.com/track/6mv3E6koOSScsCmn3lOpaf;not available
350;Die Reise um die Erde in 80 Tagen (Version Without Narration): Ib. Die Wette um eine Million. Actschluß;Franz von Suppé; Die Reise um die Erde in 80 Tagen (Version Without Narration);not found;https://open.spotify.com/track/72JPaRUS8z4zwJd6UF6nNW;https://p.scdn.co/mp3-preview/6cb8919e78ab298ddee83e2c24b54e17aa8688fa?cid=1527d940d1344d9399fee05857032bf5
350;Poet and Peasant: Overture;Franz von Suppé; The Mercury Masters II, Volume 16);Overture;https://open.spotify.com/track/5qMr5eFQmgOVN5uJcqS4u1;not available
350;Brook Green Suite: II. Air;Gustav Holst; Double Concerto / St Paul's Suite / Brook Green Suite;Suite;https://open.spotify.com/track/5rDjdlYDk9rE3PMoMvQXMY;https://p.scdn.co/mp3-preview/1ccea0680f6a45defecac29c4ffa07c201047469?cid=1527d940d1344d9399fee05857032bf5
350;"Haydn: Symphony No. 94 in G Major, Hob. I:94 ""Surprise"": II. Andante";Joseph Haydn;" Symphonies Nos 94 ""Surprise"" & 104 ""London""";Symphony;https://open.spotify.com/track/54AJDvSCBOm2LX5XTLQgAm;https://p.scdn.co/mp3-preview/bdabe8bf995e8f755910eca1d1fe425830525423?cid=1527d940d1344d9399fee05857032bf5
350;"Symphony in F sharp minor, H.I No. 45 -""Farewell"": 1. Allegro assai";Joseph Haydn; Symphonies - Sturm und Drang, Paris & London;Symphony;https://open.spotify.com/track/3o9RjGgOMVvZZnjeEQiqjQ;not available
350;"Concerto for Strings in B-Flat Major, RV 163 ""Conca"": III. Allegro molto";Antonio Vivaldi; The Four Seasons;Concerto;https://open.spotify.com/track/3hG8PxxPLVvNGJDZzTOscE;https://p.scdn.co/mp3-preview/62411e309a49ab220f209754b4a134b90f69466b?cid=1527d940d1344d9399fee05857032bf5
350;"Concerto for Strings in B-Flat Major, RV 163 ""Conca"": II. Andante";Antonio Vivaldi; The Four Seasons;Concerto;https://open.spotify.com/track/1d2ayR0f8IdNWlCzDWqkkp;https://p.scdn.co/mp3-preview/7ade45a0ef493642fc3c0006b3b48a7975b447d1?cid=1527d940d1344d9399fee05857032bf5
350;"Concerto for Strings in B-Flat Major, RV 163 ""Conca"": I. Allegro molto marcato";Antonio Vivaldi; The Four Seasons;Concerto;https://open.spotify.com/track/1AsSJwHWHCEOr19cpX4iBO;https://p.scdn.co/mp3-preview/ec88d211994af3f1ab94747bd3b44f8ad5c880d3?cid=1527d940d1344d9399fee05857032bf5
350;Violin Concerto in C Major, RV 171: III. Allegro non molto;Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/1sugRhtChOUnvK9KgKPG0B;https://p.scdn.co/mp3-preview/e20d852ee2f0f967e616640008fee2a259f35920?cid=1527d940d1344d9399fee05857032bf5
350;Violin Concerto in C Major, RV 171: I. Allegro;Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/6tTG3isispthwVHVeMiaUN;https://p.scdn.co/mp3-preview/cb4d508e20398e67155dcb7747de5db560acba0c?cid=1527d940d1344d9399fee05857032bf5
350;Violin Concerto in C Major, RV 171: II. Largo;Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/0peUuXNse9s6UCl1pg2dEy;https://p.scdn.co/mp3-preview/02f770b1ce4959dd34b19c326644898cb51e61b5?cid=1527d940d1344d9399fee05857032bf5
350;"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": II. Largo";Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/6cnKf2dJPCDMMhruXXT6aP;https://p.scdn.co/mp3-preview/c098d13943d104445cacb83950b45d635e6ba9ad?cid=1527d940d1344d9399fee05857032bf5
350;"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": III. Allegro";Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/21ngTX9AOmakpgNpE0Zbqx;https://p.scdn.co/mp3-preview/7bab261f54445feda79b884a26ab74c235489e97?cid=1527d940d1344d9399fee05857032bf5
350;"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": I. Allegro non molto";Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/2xUuVHzXs9Q0eoIVaIHZtQ;https://p.scdn.co/mp3-preview/052307f9fa57b0a3c98d4c36694763eeb4eb322e?cid=1527d940d1344d9399fee05857032bf5
350;"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": III. Allegro";Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/0Gfv6i37J1Hoxll4n1UCVc;https://p.scdn.co/mp3-preview/0555107872bde94ddaae1527a8beed9a973a2c38?cid=1527d940d1344d9399fee05857032bf5
350;"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": II. Adagio molto";Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/7MAxoF4VeFNnUQZsNelulD;https://p.scdn.co/mp3-preview/fcf4c6ec790e767de0f16b42a0e93efa33220664?cid=1527d940d1344d9399fee05857032bf5
350;"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": I. Allegro";Antonio Vivaldi; The Four Seasons;Violin concerto;https://open.spotify.com/track/4DNpnN41WyTmAZmo8xX4ZF;https://p.scdn.co/mp3-preview/0e647cbe371bfba0fbd9bfd8e32692baf661ff85?cid=1527d940d1344d9399fee05857032bf5
300;"Serenade No. 10 in B-Flat Major, K. 361 ""Gran Partita"": VII. Finale. Molto allegro";Wolfgang Amadeus Mozart;" Serenades No. 10 ""Gran Partita"" & 12 ""Nachtmusik""";Partita;https://open.spotify.com/track/5roOGv5rySwEM8yQvB5BPS;https://p.scdn.co/mp3-preview/99dd0a6b7ffa5a5166d92c3535be209c0f28032a?cid=1527d940d1344d9399fee05857032bf5
300;Bach, JS: Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie;Johann Sebastian Bach; Brandenburg Concerto No. 5 - Orchestral Suite No. 2 - Trio Sonata - Partita;Suite;https://open.spotify.com/track/2rJkObi6HSyR0YaFA57ILr;https://p.scdn.co/mp3-preview/6dfb02abf3a0e10ac85f7472847ae3332db12285?cid=1527d940d1344d9399fee05857032bf5
300;"Piano Sonata No. 16 in C, K.545 ""Sonata facile"": 3. Rondo (Allegro)";Wolfgang Amadeus Mozart; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/3qa2ofUV5Dex4LA4RRu5RJ;not available
300;"Piano Sonata No. 16 in C, K.545 ""Sonata facile"": 2. Andante";Wolfgang Amadeus Mozart; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/3CCMQfAHmmBdpJCoHBdB7N;not available
300;"Piano Sonata No. 16 in C, K.545 ""Sonata facile"": 1. Allegro";Wolfgang Amadeus Mozart; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/6DpNJBEIlTzqVtbQ9S81kF;not available
300;Eine kleine Nachtmusik K. 525: Romanze;Wolfgang Amadeus Mozart; Eine Kleine Nachtmusik;not found;https://open.spotify.com/track/3vWrAdF7h3LN4skYdJydQD;https://p.scdn.co/mp3-preview/d3e41d6d56ada4817819878dce0941c7b1505400?cid=1527d940d1344d9399fee05857032bf5
300;Eine kleine Nachtmusik K. 525: Allegro;Wolfgang Amadeus Mozart; Eine Kleine Nachtmusik;not found;https://open.spotify.com/track/2mRUmSG3XGjFloqgAT2UJN;https://p.scdn.co/mp3-preview/360c57cc3cd14895e08b0209f19ac49761e15daf?cid=1527d940d1344d9399fee05857032bf5
300;Thunder and Lightning Polka;Johann Strauss II;Forever Vienna (standard mirror);not found;https://open.spotify.com/track/0ST5rP9qW4bY6Y7pjMlzH3;not available
300;Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto;Sergei Rachmaninoff; Piano Concerto No.2;Piano concerto;https://open.spotify.com/track/4rrrn8OLrttq7r9RgNXalU;not available
300;Piano Concerto No. 2 in C Minor, Op. 18: 3. Allegro scherzando;Sergei Rachmaninoff; Piano Concerto No.2;Piano concerto;https://open.spotify.com/track/253y3nl2iT4vWs2jHP4G3q;not available
300;Grosse Fuge in B Flat Major, Op. 133;Ludwig van Beethoven;The String Quartets;not found;https://open.spotify.com/track/0qE9T38jTM7NIzDVQqVb7s;not available
300;Piano Concerto No. 2 in C Minor, Op. 18: 1. Moderato;Sergei Rachmaninoff; Piano Concerto No.2;Piano concerto;https://open.spotify.com/track/6B1RtXteyMp3mJZTeuFRmE;not available
300;"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/5ZjIF0L4cisqHy8Hd07V6k;not available
300;"Piano Sonata No. 21 In C, Op. 53 -""Waldstein"": 3. Rondo (Allegretto moderato - Prestissimo)";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/6Zi3EhHKlDGD89MPkAZpID;not available
300;"Piano Sonata No. 21 In C, Op. 53 -""Waldstein"": 2. Introduzione (Adagio molto)";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/6Sl7pLlaDpgRYHKCj9ygQS;not available
300;"Piano Sonata No. 21 In C, Op. 53 -""Waldstein"": 1. Allegro con brio";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/4GmS3dDhEiJRpqgsKZzC0N;not available
300;Piano Sonata No. 20 In G Major, Op. 49, No. 2: 2. Tempo di Menuetto;Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/3aukwq6AcP03waTq6VQMZD;not available
300;Piano Sonata No. 20 In G Major, Op. 49, No. 2: 1. Allegro ma non troppo;Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/6XVTof059m7z7OwUoq6QEB;not available
300;"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 2. Adagio";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/6F4jhjjoFXPVGXiU2oxzTK;not available
300;"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 3. Allegretto";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/703iyFFCGrfBxVIFQ1MZ7O;not available
300;"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 1. Largo - Allegro";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/2F14DTGoH7k96NUvT2hodU;not available
300;"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": II. Allegretto";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/7lo7NTRhtbbiwKODiMRsR7;not available
300;"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": I. Adagio sostenuto";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/630zE7N1xPxdK2Zz4S3rPA;not available
300;"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/0U8s7QWZkYCKpvKZg69VfN;not available
300;"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/0HXkeWXAYYPoR0wml4gtgu;not available
300;"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio";Ludwig van Beethoven; The Piano Sonatas;Piano sonata;https://open.spotify.com/track/0mrL0X7fb7XDQ0l3zeimbx;not available
300;"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": 1. Allegro moderato";Franz Schubert;" Symphony No.4 ""Italian""";Symphony;https://open.spotify.com/track/3FMW2qArFQCYgkACKiqyeq;not available
300;Violin Concerto in E Minor, Op. 64, MWV O14: I. Allegro molto appassionato;Felix Mendelssohn; Violin Concertos;Violin concerto;https://open.spotify.com/track/7y9ygf5AHcHwoSlnhFvF6F;https://p.scdn.co/mp3-preview/16c6d887d8d8113503687e21e8ee738b109feb40?cid=1527d940d1344d9399fee05857032bf5
300;Concerto Grosso In D Major, Op. 6, No. 1 : II. Allegro;Arcangelo Corelli; Concerti Grossi, Op. 6, Nos. 1-6;Concerto grosso;https://open.spotify.com/track/4bVgxlsGp0a2lbr3piIfAf;https://p.scdn.co/mp3-preview/711bff8eada0a5b57e25ff4a30587b596346a88f?cid=1527d940d1344d9399fee05857032bf5
300;"Symphony No. 3 In E Flat, Op. 55 -""Eroica"": 3. Scherzo (Allegro vivace)";Ludwig van Beethoven;" Symphony No.3 ""Eroica""";Symphony;https://open.spotify.com/track/0pIgjlmH1CiYVXB4Jdo7rO;not available
300;"Symphony No. 3 In E Flat, Op. 55 -""Eroica"": 2. Marcia funebre (Adagio assai)";Ludwig van Beethoven;" Symphony No.3 ""Eroica""";Symphony;https://open.spotify.com/track/4BZ4K2RAh9t9Aebq7T4QPd;not available
300;"Symphony No. 3 In E Flat, Op. 55 -""Eroica"": 1. Allegro con brio";Ludwig van Beethoven;" Symphony No.3 ""Eroica""";Symphony;https://open.spotify.com/track/43MzxsDarmZyTsz8GhsSHC;not available
300;Symphony No. 2 in D Major, Op. 36: III. Scherzo..Allegro;Ludwig van Beethoven; Symphony No. 2;Symphony;https://open.spotify.com/track/1NnCEuRBvw95XQAO7aFMOj;https://p.scdn.co/mp3-preview/a6ae26e855441fb000edf010ea1eef683e60fb4e?cid=1527d940d1344d9399fee05857032bf5
300;Symphony No. 2 in D Major, Op. 36: I. Adagio molto - Allegro con brio;Ludwig van Beethoven; Symphony No. 2;Symphony;https://open.spotify.com/track/3CW89ncgoQETH6mGdgILa4;https://p.scdn.co/mp3-preview/70a47fb81096c326de3e0328fa185b488bb9ac95?cid=1527d940d1344d9399fee05857032bf5
300;Piano Sonata No. 14 In C Sharp Minor, Op. 27 No. 2 -: I. Adagio sostenuto;Ludwig van Beethoven;Beethoven - All you need to know;Piano sonata;https://open.spotify.com/track/3g9bAgcV28nQilpPkG4Kzp;not available
300;Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio;Ludwig van Beethoven; I. Allegro con brio;Symphony;https://open.spotify.com/track/3FtVBG9AY9KEIXcMhCUrAG;not available
300;"Piano Concerto No. 5 in E Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso";Ludwig van Beethoven; Complete Piano Concertos;Piano concerto;https://open.spotify.com/track/1JJQO7QWWCC2r83ip6KR2D;not available
300;Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso;Pyotr Ilyich Tchaikovsky; The Nutcracker;not found;https://open.spotify.com/track/2oUX4i8ByoaDrHHz9z5Bga;https://p.scdn.co/mp3-preview/c4c8aa965190ca8e5b1221dd14e311559be9113e?cid=1527d940d1344d9399fee05857032bf5
300;Tchaikovsky: The Nutcracker, Op. 71: Miniature Overture;Pyotr Ilyich Tchaikovsky; The Nutcracker;Overture;https://open.spotify.com/track/11WQasJcGWgh3mvR1UiBcm;https://p.scdn.co/mp3-preview/350f0234de7e3ed1d0ecd04912e6155ec84accf9?cid=1527d940d1344d9399fee05857032bf5
300;Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers;Pyotr Ilyich Tchaikovsky; The Nutcracker;Waltz;https://open.spotify.com/track/0CJuLeZpCdqrqoCMXWZw8k;https://p.scdn.co/mp3-preview/7f7e17d6b69bc96866efab2be68ac97f6fe09095?cid=1527d940d1344d9399fee05857032bf5
300;Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March;Pyotr Ilyich Tchaikovsky; The Nutcracker;March;https://open.spotify.com/track/06am46cX3Z6YlSsg0TyVHA;https://p.scdn.co/mp3-preview/a9e0958289d16648aa36c2d0dc2ce3b3c9b134e9?cid=1527d940d1344d9399fee05857032bf5
300;The Tale of Tsar Saltan: The Tale of Tsar Saltan: Flight of the Bumblebee;Nikolai Rimsky-Korsakov; Scheherazade;not found;https://open.spotify.com/track/5Mdz067OVfcjWGgz2tKDdu;https://p.scdn.co/mp3-preview/5e4985e2ddaee09ff5187435ace187a809677e37?cid=1527d940d1344d9399fee05857032bf5
300;Schwanensee, Op. 20: Act II No. 10: Scene;Pyotr Ilyich Tchaikovsky; Swan Lake (Complete Ballet);not found;https://open.spotify.com/track/4vSdYf8zbPXtxKU1U0KnPj;https://p.scdn.co/mp3-preview/c6c1f6158da07ec2e1648942f8035d63e0971726?cid=1527d940d1344d9399fee05857032bf5
300;Die Fledermaus: Overture;Johann Strauss II; Die Fledermaus;Overture;https://open.spotify.com/track/6FbPeP7zBqDfWUFSotbmUq;not available
300;An der schönen blauen Donau, Op. 314;Johann Strauss II; An der schönen blauen Donau (The Blue Danube);not found;https://open.spotify.com/track/4J0e4gEqaLQlG5EM0wws1K;not available
300;La gazza ladra: Overture;Gioachino Rossini;Rossini - Ouvertures;Overture;https://open.spotify.com/track/4Wbes8BmKyGPyLxmlZJeVc;https://p.scdn.co/mp3-preview/b5462b79968d6b2607189bbcc52502d0e685f5f6?cid=1527d940d1344d9399fee05857032bf5
300;Guillaume Tell: Overture;Gioachino Rossini;Rossini - Ouvertures;Overture;https://open.spotify.com/track/6qRGnNDdQxyTLHckUVHm4A;https://p.scdn.co/mp3-preview/0f6cf15d0634a48fcf59e55478397121b8db8f3c?cid=1527d940d1344d9399fee05857032bf5
300;"Overture ""The Italian Girl in Algiers: Overture";Gioachino Rossini;Rossini - Ouvertures;Overture;https://open.spotify.com/track/5IthaZHBtUMS9HMS81tgqk;https://p.scdn.co/mp3-preview/485e62ada27112444a7d85b8d9c192f1dc66e60a?cid=1527d940d1344d9399fee05857032bf5
300;16 Waltzes, Op. 39 (1867 version): No. 3 in G-Sharp Minor;Johannes Brahms; Waltzes / Cadenzas / Die Schone Magelone;Waltz;https://open.spotify.com/track/5eqhhghDRfP4hVqBTTxUv5;https://p.scdn.co/mp3-preview/fb85fa10218d658df5ead1996255c02ff4e416a5?cid=1527d940d1344d9399fee05857032bf5
